compound_id,mp_id,formula,family,bond_type,is_metal,theoretical,energy_above_hull_eV_per_atom,formation_energy_per_atom,antibond_w_raw,antibond_w_normalized,antibond_e_ref,antibond_w_raw_dE0.5,antibond_w_raw_dE1.0,antibond_w_raw_dE2.0
exp_metastable_AgO_mp-1079720,mp-1079720,AgO,exp_metastable,,False,False,0.0423481174999995,-0.4002236483333323,0.00647359215,0.0296572849092908,0.1365099999999994,0.0019071559499999,0.00647359215,0.01479005465
exp_metastable_Al12W_mp-11227,mp-11227,Al12W,exp_metastable,metallic,True,False,0.0152036853846162,-0.0721041215384599,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_Al3Os2_mp-16521,mp-16521,Al3Os2,exp_metastable,metallic,True,False,0.0074096830000058,-0.5958528140000027,0.0012946084,0.0037354889344144,0.0,0.00113163535,0.0012946084,0.0012946084
exp_metastable_AsPd2_mp-1080831,mp-1080831,AsPd2,exp_metastable,,True,False,0.0117567475000015,-0.3593560175000018,0.0026385276,0.0076788440382992,0.0,0.0022688175,0.0026385276,0.010253026
exp_metastable_AsRh2_mp-1102364,mp-1102364,AsRh2,exp_metastable,,True,False,0.0806206316666617,-0.4492143558333386,0.0245347061999999,0.1157843614912694,0.0,0.0131952015,0.0245347061999999,0.0348025389
exp_metastable_AsRh_mp-22079,mp-22079,AsRh,exp_metastable,,True,False,0.0269175908333352,-0.5242963187500003,0.0107626792,0.0448613196615397,0.0,0.00745825775,0.0107626792,0.0299140702999999
exp_metastable_BaSn5_mp-571353,mp-571353,BaSn5,exp_metastable,metallic,True,False,0.0262177941666705,-0.2692301474999965,0.01594802935,0.0455749131254822,0.0,0.0113495054,0.01594802935,0.0162699228
exp_metastable_Be12Pd_mp-12666,mp-12666,Be12Pd,exp_metastable,metallic,True,False,0.0794515811538456,-0.0660908538461544,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_Be3N2_mp-6977,mp-6977,Be3N2,exp_metastable,,False,False,0.0315138644999999,-1.1858389340000008,0.0,0.0,-0.5342700000000002,0.0,0.0,0.0
exp_metastable_CaGa2_mp-992,mp-992,CaGa2,exp_metastable,metallic,True,False,0.0169816583333339,-0.5780275900000001,0.00598855745,0.0218624322794976,0.0,0.0029842963499999,0.00598855745,0.00825486635
exp_metastable_CaGa4_mp-2461,mp-2461,CaGa4,exp_metastable,metallic,True,False,0.0016006820000011,-0.4217521700000006,0.002551697,0.0083612851431941,0.0,0.00221201835,0.002551697,0.0025667165
exp_metastable_CdI2_mp-567259,mp-567259,CdI2,exp_metastable,,False,False,0.0005410511111105,-0.8265425073333326,0.02440893,0.0508148849797023,-0.2495400000000001,0.02048391435,0.02440893,0.02440893
exp_metastable_CdO2_mp-2310,mp-2310,CdO2,exp_metastable,,False,False,0.0562341900000005,-0.841200041666666,0.0121105202,0.0539684500891265,-0.23486,0.0059286691999999,0.0121105202,0.014907024
exp_metastable_ClF3_mp-556767,mp-556767,ClF3,exp_metastable,,False,False,0.0029946146875001,-0.9563266143749998,0.0177440286,0.1346693123861566,-0.2791140000000001,0.0170274069,0.0177440286,0.0368106454
exp_metastable_Cs2Se_mp-1011696,mp-1011696,Cs2Se,exp_metastable,,False,False,0.0042327591666642,-1.192791818051366,0.02445196555,0.0860711941638213,-0.2753699999999999,0.0151431401,0.02445196555,0.0244519655499999
exp_metastable_CsH_mp-632319,mp-632319,CsH,exp_metastable,,False,False,0.0160978499999995,-0.2314997043749986,0.0150881620999999,0.0677754114634803,-0.2524729999999999,0.0018375637,0.0150881620999999,0.0297259066999999
exp_metastable_Cu3Ge_mp-19724,mp-19724,Cu3Ge,exp_metastable,metallic,True,False,0.0126398462499999,0.0126398462499999,0.0104248043499999,0.0963386410682931,0.0,0.00429808,0.0104248043499999,0.0200077698499999
exp_metastable_FeTe2_mp-1102002,mp-1102002,FeTe2,exp_metastable,,True,False,0.0449096983333356,-0.4170853777777766,0.00890132195,0.040110499053713,0.0,0.0076677595,0.00890132195,0.00973036895
exp_metastable_Ge4Rh_mp-1104286,mp-1104286,Ge4Rh,exp_metastable,metallic,True,False,0.0907375489999999,-0.1339630540000011,0.00117021045,0.003439165491095,0.0,0.0010818402999999,0.00117021045,0.00117021045
exp_metastable_GeSe2_mp-10074,mp-10074,GeSe2,exp_metastable,covalent,False,False,0.0124937554166688,-0.566828659895832,0.0067922066999999,0.0170954838790868,-0.2739299999999998,0.00480199565,0.0067922066999999,0.0067922066999999
exp_metastable_H2O_mp-2739191,mp-2739191,H2O,exp_metastable,,False,False,0.0494479991666665,-1.230554994166667,0.00097371325,0.0087344209723717,-0.2988500000000003,0.0008720889499999,0.00097371325,0.00097371325
exp_metastable_H3N_mp-643432,mp-643432,H3N,exp_metastable,covalent,False,False,0.0038271875000006,-0.3450917143750001,3.5042000000000007e-06,3.5278365045806913e-05,-0.2960199999999999,3.5042000000000007e-06,3.5042000000000007e-06,3.5042000000000007e-06
exp_metastable_HI_mp-697025,mp-697025,HI,exp_metastable,,False,False,0.0043662910416673,-0.1756574574999998,0.0098675374,0.0522313010798221,-0.226197,0.00782503045,0.0098675374,0.0098675374
exp_metastable_IF7_mp-27988,mp-27988,IF7,exp_metastable,,False,False,0.0062520956249993,-1.685239713125,0.0088137145,0.0568223486557926,-0.22283,0.00295266125,0.0088137145,0.0176554745499999
exp_metastable_In3Ir_mp-630976,mp-630976,In3Ir,exp_metastable,metallic,True,False,0.0042964281250021,-0.2710954262499996,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_InCl_mp-571636,mp-571636,InCl,exp_metastable,covalent,False,False,0.0016458790624991,-1.1152362308333328,0.0264683353,0.0920509678653404,-0.2913800000000002,0.0116996291,0.0264683353,0.03341310715
exp_metastable_K2S_mp-559278,mp-559278,K2S,exp_metastable,,False,False,0.0872531616666663,-1.160633495104167,0.0012457974,0.0071054434494952,-0.2634229999999999,0.0012457974,0.0012457974,0.0012457974
exp_metastable_K_mp-10157,mp-10157,K,exp_metastable,,True,False,0.0069302662500003,0.0069302662500003,0.0074560966,0.0923355616099071,0.0,0.00743581835,0.0074560966,0.00746660935
exp_metastable_Li13Sn5_mp-30769,mp-30769,Li13Sn5,exp_metastable,metallic,True,False,0.0033475494444448,-0.3930118826851839,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_Li3Hg_mp-1646,mp-1646,Li3Hg,exp_metastable,metallic,True,False,0.00129759,-0.2939551318750002,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_MgCl2_mp-570259,mp-570259,MgCl2,exp_metastable,ionic,False,False,0.0006391266666669,-2.254814815,0.0280093086,0.2905228565501504,-0.209893,0.0141244719999999,0.0280093086,0.0296736376999999
exp_metastable_MgH2_mp-23711,mp-23711,MgH2,exp_metastable,,False,False,0.001875589166667,-0.2808434833333333,0.00167910665,0.0617091749356854,-0.272644,0.0010092742,0.00167910665,0.00167960725
exp_metastable_MgPd3_mp-7753,mp-7753,MgPd3,exp_metastable,metallic,True,False,0.0113717512499906,-0.4772460224999912,0.0055314694999999,0.0263780138292799,0.0,0.0038881303999999,0.0055314694999999,0.01310770265
exp_metastable_Mo3Se4_mp-21021,mp-21021,Mo3Se4,exp_metastable,,True,False,0.0608714349999992,-0.5819315730357175,0.00585610655,0.0151203370772011,0.0,0.00541679755,0.00585610655,0.00585610655
exp_metastable_NaN3_mp-1066400,mp-1066400,NaN3,exp_metastable,,False,False,0.0029249474999994,-0.1640373740625005,0.0,0.0,-0.272602,0.0,0.0,0.0
exp_metastable_Nb2O5_mp-1595,mp-1595,Nb2O5,exp_metastable,,False,False,0.0075375482653079,-3.0266677264285726,0.0020162839,0.0074616382947228,-0.3502249999999999,0.00184581875,0.0020162839,0.0020162839
exp_metastable_NiB_mp-14019,mp-14019,NiB,exp_metastable,,True,False,0.0018463106250017,-0.2407035837499993,0.0030448024,0.0197573317760041,0.0,0.0012873478,0.0030448024,0.0079874872999999
exp_metastable_NiHg4_mp-570835,mp-570835,NiHg4,exp_metastable,metallic,True,False,0.0170529580000007,0.0170529579999936,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_NiS_mp-1547,mp-1547,NiS,exp_metastable,,True,False,0.0141818408333325,-0.6106647137499989,0.0145922459499999,0.1139841114669582,0.0,0.0060099601,0.0145922459499999,0.0335361946
exp_metastable_PS_mp-612,mp-612,PS,exp_metastable,covalent,False,False,0.0264894514843732,-0.1508336728943451,0.01189316155,0.0301077453040352,-0.2086300000000003,0.00911322685,0.01189316155,0.0140413394499999
exp_metastable_PbAu2_mp-19871,mp-19871,PbAu2,exp_metastable,metallic,True,False,0.0047426354166688,-0.0655840066666636,0.0,0.0,0.0,0.0,0.0,0.00360013985
exp_metastable_PbSe_mp-22009,mp-22009,PbSe,exp_metastable,covalent,False,False,0.0731088299999953,-0.5994639245312499,0.0246552428999999,0.0576420706988053,-0.227134,0.0121006084,0.0246552428999999,0.0246552428999999
exp_metastable_Rb2Hg7_mp-31474,mp-31474,Rb2Hg7,exp_metastable,metallic,True,False,0.0045234903703742,-0.2110102736111133,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_Re3Ge7_mp-29141,mp-29141,Re3Ge7,exp_metastable,metallic,True,False,0.0126166407500036,0.0126166407500022,0.00073942425,0.002211395310584,0.0,0.00069686655,0.00073942425,0.00073942425
exp_metastable_SiO2_mp-546794,mp-546794,SiO2,exp_metastable,covalent,False,False,0.005647450555557,-3.2671838933333333,0.0020885908,0.0070730156795015,-0.2893259999999999,0.00202976715,0.0020885908,0.0020885908
exp_metastable_SiRh_mp-2287,mp-2287,SiRh,exp_metastable,metallic,True,False,0.0245618549999981,-0.8163077637500002,0.005899128,0.0242612708204811,0.0,0.00135542335,0.005899128,0.0144938753499999
exp_metastable_SiS2_mp-1095294,mp-1095294,SiS2,exp_metastable,covalent,False,False,0.0030131716666659,-0.7467867135416668,0.00195370545,0.0044203480926738,-0.2272000000000003,0.00195370545,0.00195370545,0.00195370545
exp_metastable_Sn7Ir5_mp-20466,mp-20466,Sn7Ir5,exp_metastable,metallic,True,False,0.0024213649999964,-0.2903464641666649,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_Sr2As_mp-15697,mp-15697,Sr2As,exp_metastable,,True,False,0.0800054442592603,-1.0304650837962963,0.02116565295,0.209727040725327,0.0,0.0119707615,0.02116565295,0.0346143458
exp_metastable_Sr5Sn3_mp-17720,mp-17720,Sr5Sn3,exp_metastable,metallic,True,False,0.0030214525000005,-0.7373520218750009,0.0351103777,0.1796110993452015,0.0,0.02119092455,0.0351103777,0.04364250845
exp_metastable_SrAl2_mp-1638,mp-1638,SrAl2,exp_metastable,metallic,True,False,0.0135719499999993,-0.271503493333333,7.0088e-05,0.0003962460425146,0.0,5.35682e-05,7.0088e-05,7.0088e-05
exp_metastable_Ta7Co6_mp-1104548,mp-1104548,Ta7Co6,exp_metastable,metallic,True,False,0.0014632612820477,-0.2349845639487186,0.00064881425,0.0018165418428199,0.0,0.0003331493,0.00064881425,0.00064881425
exp_metastable_Te2Au_mp-567525,mp-567525,Te2Au,exp_metastable,,True,False,0.027432493333336,-0.0634716500000015,0.0233887538499999,0.0497273330994599,0.0,0.0131679461499999,0.0233887538499999,0.0321979715
exp_metastable_Te2Ir_mp-1551,mp-1551,Te2Ir,exp_metastable,,True,False,0.0030421406944398,-0.3634775388888948,0.0144012629,0.0230446016353831,0.0,0.00499622035,0.0144012629,0.0261170417499999
exp_metastable_Ti3Ge_mp-1189044,mp-1189044,Ti3Ge,exp_metastable,metallic,True,False,0.013003969652777,-0.4815656843750009,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_Y2O3_mp-558573,mp-558573,Y2O3,exp_metastable,,False,False,0.0342277962500006,-3.9196441264999975,1.2514999999999998e-06,4.409484884786131e-06,-0.2876299999999996,1.2514999999999998e-06,1.2514999999999998e-06,1.2514999999999998e-06
exp_metastable_ZnAg_mp-1912,mp-1912,ZnAg,exp_metastable,metallic,True,False,0.0112114705555566,-0.0243713599999981,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_ZrBr_mp-1065846,mp-1065846,ZrBr,exp_metastable,,True,False,0.0007946975000017,-1.2701712349999985,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_ZrGa3_mp-30685,mp-30685,ZrGa3,exp_metastable,metallic,True,False,0.0130195012500013,-0.5133076262499987,0.0,0.0,0.0,0.0,0.0,0.0
exp_metastable_ZrRh_mp-2808,mp-2808,ZrRh,exp_metastable,metallic,True,False,0.0839339799999976,-0.8013510275000009,0.00230091965,0.0093620850795459,0.0,0.0010313007,0.00230091965,0.00494074785
exp_stable_As2S3_mp-1189572,mp-1189572,As2S3,exp_stable,covalent,False,False,0.0,-0.1565099951874984,0.01741861765,0.0538292828888408,-0.2641999999999997,0.00807333355,0.01741861765,0.0217042753499999
exp_stable_AsF3_mp-28027,mp-28027,AsF3,exp_stable,covalent,False,False,0.0,-2.471951621250001,0.0192189511,0.1114206684445475,-0.2243319999999999,0.0054652145499999,0.0192189511,0.0250088412
exp_stable_BI3_mp-23189,mp-23189,BI3,exp_stable,covalent,False,False,0.0,-0.3473448510416679,0.0124209382,0.0231868024417106,-0.218332,0.0104630664,0.0124209382,0.0124209382
exp_stable_BW_mp-7832,mp-7832,BW,exp_stable,,True,False,0.0,-0.3597101150000021,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_BaAu2_mp-30363,mp-30363,BaAu2,exp_stable,metallic,True,False,0.0,-0.7404507499999978,0.0058787755,0.0143629990227217,0.0,0.0032370172,0.0058787755,0.00690457715
exp_stable_BaCl2_mp-568662,mp-568662,BaCl2,exp_stable,ionic,False,False,0.0,-2.96823858,0.0341930653,0.2997813896194985,-0.263612,0.0257021824,0.0341930653,0.0342306178
exp_stable_BaH2_mp-23715,mp-23715,BaH2,exp_stable,,False,False,0.0,-0.6047468716666676,0.0077634216,0.1495266101694915,-0.259843,0.00325755915,0.0077634216,0.00873237725
exp_stable_Be2Cu_mp-2031,mp-2031,Be2Cu,exp_stable,metallic,True,False,0.0,-0.1403742000000007,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_Be2Nb3_mp-11272,mp-11272,Be2Nb3,exp_stable,metallic,True,False,0.0,-0.1348759280000024,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_Be2V_mp-11281,mp-11281,Be2V,exp_stable,metallic,True,False,0.0,-0.2181801241666659,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_CaAl4_mp-1749,mp-1749,CaAl4,exp_stable,metallic,True,False,0.0,-0.2205821339999999,0.0024375709,0.0085733360298255,0.0,0.0022635987999999,0.0024375709,0.0024375709
exp_stable_CaSn_mp-2450,mp-2450,CaSn,exp_stable,metallic,True,False,0.0,-0.6481111449999988,0.0110356096999999,0.0629060576868266,0.0,0.00605460405,0.0110356096999999,0.0219470048499999
exp_stable_CdPd_mp-1696,mp-1696,CdPd,exp_stable,metallic,True,False,0.0,-0.3915251949999985,0.0,0.0,0.0,0.0,0.0,0.00295348435
exp_stable_CoB_mp-20857,mp-20857,CoB,exp_stable,,True,False,0.0,-0.2975242550000008,0.00236244755,0.0099245822130734,0.0,0.00102050355,0.00236244755,0.00236244755
exp_stable_Cs2As3_mp-15557,mp-15557,Cs2As3,exp_stable,,False,False,0.0,-0.432719623362069,0.01415886215,0.0385978849875964,-0.2336399999999998,0.0086588098999999,0.01415886215,0.0141683742
exp_stable_FeS_mp-505531,mp-505531,FeS,exp_stable,,True,False,0.0,-0.7574410312499991,0.01531992365,0.0736004018736488,0.0,0.0074194801,0.01531992365,0.01591966605
exp_stable_Ge2Os_mp-10032,mp-10032,Ge2Os,exp_stable,metallic,True,False,0.0,-0.0834786366666691,0.00232891055,0.0068563916448317,0.0,0.00120124775,0.00232891055,0.0028826087
exp_stable_HfTc2_mp-1095669,mp-1095669,HfTc2,exp_stable,metallic,True,False,0.0,-0.4099592916666665,0.00286905985,0.00984949654983,0.0,0.00270309775,0.00286905985,0.00286905985
exp_stable_Hg4Pt_mp-936,mp-936,Hg4Pt,exp_stable,metallic,True,False,0.0,-0.123063639999998,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_HgF2_mp-8177,mp-8177,HgF2,exp_stable,,False,False,0.0,-1.7027978508333357,0.03142325225,0.1659532730393452,-0.2799210000000001,0.02622704535,0.03142325225,0.03154792035
exp_stable_InBr_mp-22870,mp-22870,InBr,exp_stable,covalent,False,False,0.0,-0.9348113258333336,0.02805211115,0.0929308657987146,-0.2759499999999999,0.01498695805,0.02805211115,0.03547794225
exp_stable_KI_mp-22898,mp-22898,KI,exp_stable,ionic,False,False,0.0,-1.6699892911249994,0.00764280545,0.0614818232644196,-0.256609,0.00764280545,0.00764280545,0.00764280545
exp_stable_KN3_mp-827,mp-827,KN3,exp_stable,,False,False,0.0,-0.2211123337500016,0.0,0.0,-0.278652,0.0,0.0,0.0
exp_stable_Li2Se_mp-2286,mp-2286,Li2Se,exp_stable,,False,False,0.0,-1.4516769874652775,0.0,0.0,-0.36178,0.0,0.0,0.0
exp_stable_LiB_mp-1001835,mp-1001835,LiB,exp_stable,,True,False,0.0,-0.2246880620833335,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_Mg2Ni_mp-2137,mp-2137,Mg2Ni,exp_stable,metallic,True,False,0.0,-0.153033664444444,0.0170845814,0.6456757898715041,0.0,0.00715464415,0.0170845814,0.02091957595
exp_stable_MgP4_mp-384,mp-384,MgP4,exp_stable,,False,False,0.0,-0.2983330857142853,0.0069223896,0.0273158771999053,-0.2495799999999999,0.0020433555999999,0.0069223896,0.01338350215
exp_stable_MnAl12_mp-1104165,mp-1104165,MnAl12,exp_stable,metallic,True,False,0.0,-0.0988357390716185,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_MoSe2_mp-1634,mp-1634,MoSe2,exp_stable,covalent,False,False,0.0,-0.7499368427083345,0.0010883754999999,0.0034520917914234,-0.2023999999999999,0.0004200265,0.0010883754999999,0.0066671097
exp_stable_NaS_mp-2400,mp-2400,NaS,exp_stable,,False,False,0.0,-1.00427061140625,0.01463931565,0.127943678115714,-0.2266400000000001,0.0079105342999999,0.01463931565,0.01622630875
exp_stable_Na_mp-10172,mp-10172,Na,exp_stable,,True,False,0.0,0.0,0.00731714355,0.1167567185256103,0.0,0.00658974585,0.00731714355,0.00731714355
exp_stable_Nb3Ir_mp-1458,mp-1458,Nb3Ir,exp_stable,metallic,True,False,0.0,-0.402662928749999,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_NbGa3_mp-1973,mp-1973,NbGa3,exp_stable,metallic,True,False,0.0,-0.351950454999999,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_PI2_mp-29443,mp-29443,PI2,exp_stable,covalent,False,False,0.0,-0.3134069832142856,0.033738372,0.1080699958358691,-0.25563,0.0091500255,0.033738372,0.0489413665
exp_stable_PbSe_mp-2201,mp-2201,PbSe,exp_stable,covalent,False,False,0.0,-0.6725727545312452,0.0208756436,0.0806975283157447,-0.29258,0.00441418475,0.0208756436,0.0245992003
exp_stable_RbI_mp-22903,mp-22903,RbI,exp_stable,ionic,False,False,0.0,-1.6958504512500008,0.0068240814,0.0534007465372877,-0.2327159999999999,0.0068240814,0.0068240814,0.0068240814
exp_stable_Sc5Ge3_mp-17190,mp-17190,Sc5Ge3,exp_stable,metallic,True,False,0.0,-0.9092670950000006,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_ScAg2_mp-1018128,mp-1018128,ScAg2,exp_stable,metallic,True,False,0.0,-0.2906822483333329,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_ScTe_mp-10026,mp-10026,ScTe,exp_stable,,True,False,0.0,-1.3886115333333322,0.0,0.0,0.0,0.0,0.0,0.0004993796999999
exp_stable_SnPt_mp-19856,mp-19856,SnPt,exp_stable,metallic,True,False,0.0,-0.617788777499996,0.0,0.0,0.0,0.0,0.0,0.0014068232
exp_stable_SrO2_mp-2697,mp-2697,SrO2,exp_stable,ionic,False,False,0.0,-2.204479133333332,0.02269857605,0.1840922631792376,-0.2046900000000002,0.01379757615,0.02269857605,0.02796393775
exp_stable_SrSi_mp-2661,mp-2661,SrSi,exp_stable,metallic,True,False,0.0,-0.5268471175000009,0.0115883121,0.0564100282334615,0.0,0.00589637455,0.0115883121,0.0191970737499999
exp_stable_Ta5Ge3_mp-17593,mp-17593,Ta5Ge3,exp_stable,metallic,True,False,0.0,-0.4099343670833306,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_TaP_mp-1067587,mp-1067587,TaP,exp_stable,,True,False,0.0,-0.9955650676547628,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_TaSb2_mp-11697,mp-11697,TaSb2,exp_stable,metallic,True,False,0.0,-0.1680856907777771,6.45804e-05,0.0001847476828012,0.0,6.45804e-05,6.45804e-05,6.45804e-05
exp_stable_Te2Pd_mp-782,mp-782,Te2Pd,exp_stable,,True,False,0.0,-0.3444598000000051,0.0153566078,0.0291363560125981,0.0,0.00774393305,0.0153566078,0.0236060924
exp_stable_Te2Ru_mp-267,mp-267,Te2Ru,exp_stable,covalent,False,False,0.0,-0.4061187633333389,0.01549082995,0.0486429377315832,-0.1779100000000006,0.00562325835,0.01549082995,0.0261111467499999
exp_stable_TeO2_mp-8377,mp-8377,TeO2,exp_stable,covalent,False,False,0.0,-1.4950600038888868,0.01790821865,0.0771606646128656,-0.2529699999999995,0.0112457053999999,0.01790821865,0.0232411773
exp_stable_Ti3In_mp-866046,mp-866046,Ti3In,exp_stable,metallic,True,False,0.0,-0.1250645941666652,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_Ti3Pt_mp-2339,mp-2339,Ti3Pt,exp_stable,metallic,True,False,0.0,-0.6843641187500005,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_TiBe12_mp-1104067,mp-1104067,TiBe12,exp_stable,metallic,True,False,0.0,-0.1477148279487181,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_TiNi_mp-1048,mp-1048,TiNi,exp_stable,metallic,True,False,0.0,-0.3958550266666663,0.00086058855,0.0058635180895278,0.0,0.00074945535,0.00086058855,0.0010568375
exp_stable_TiO_mp-1071163,mp-1071163,TiO,exp_stable,,True,False,0.0,-2.9079562791666667,0.0002170235,0.0014900343288705,0.0,0.0001990001,0.0002170235,0.0002170234999999
exp_stable_TiSi2_mp-1077503,mp-1077503,TiSi2,exp_stable,metallic,True,False,0.0,-0.5380357655555557,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_TlCl_mp-571079,mp-571079,TlCl,exp_stable,,False,False,0.0,-1.3258213141666677,0.0313863837,0.1078940656583018,-0.2527500000000002,0.01749469465,0.0313863837,0.0323591575
exp_stable_VNi2_mp-11531,mp-11531,VNi2,exp_stable,metallic,True,False,0.0,-0.2168306000000015,0.01019953715,0.0917719736368544,0.0,0.00290186145,0.01019953715,0.0126000098
exp_stable_WO2_mp-1524394,mp-1524394,WO2,exp_stable,,True,False,0.0,-2.0675175558333336,0.00117696815,0.0038938931714418,0.0,0.0007749584,0.00117696815,0.00117696815
exp_stable_Zr2Au_mp-2348,mp-2348,Zr2Au,exp_stable,metallic,True,False,0.0,-0.468447070000001,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_Zr5Pb3_mp-681992,mp-681992,Zr5Pb3,exp_stable,metallic,True,False,0.0,-0.3752582550000056,0.0,0.0,0.0,0.0,0.0,0.0
exp_stable_ZrMo2_mp-2049,mp-2049,ZrMo2,exp_stable,metallic,True,False,0.0,-0.1390927483333352,6.78315e-05,0.0002125712942651,0.0,6.78315e-05,6.78315e-05,6.78315e-05
extension_Ag3As_mp-1183193,mp-1183193,Ag3As,extension,,True,True,0.0883969775000004,0.0883969775000004,0.0,0.0,0.0,0.0,0.0,0.0
extension_Ag3Pt_mp-12065,mp-12065,Ag3Pt,extension,metallic,True,False,0.0208054225000005,-0.0203912187499959,0.0008880643999999,0.0033364556486456,0.0,0.0,0.0008880643999999,0.00361795105
extension_Ag3Sb_mp-2273,mp-2273,Ag3Sb,extension,metallic,True,False,0.0508994350000016,0.0508994350000016,0.0001536841999999,0.0004903145737621,0.0,0.0,0.0001536841999999,0.0001536841999999
extension_AgH_mp-1096804,mp-1096804,AgH,extension,,False,True,0.1208983966666679,0.1208983966666679,0.0,0.0,-0.2877200000000002,0.0,0.0,0.0
extension_AgI_mp-22915,mp-22915,AgI,extension,,True,False,0.3927372599999996,-0.0750226383333325,0.0226208608,0.0699145751815793,0.0,0.01382292095,0.0226208608,0.02323509775
extension_AgN_anchor_mp-1091417,mp-1091417,AgN,extension,,True,False,1.520129764166667,1.520129764166667,0.0026465435,0.0088150534590147,0.0,0.00260473505,0.0026465435,0.0026465435
extension_AgN_poly_mp-1009766,mp-1009766,AgN,extension,,True,True,1.5494896491666663,1.5494896491666663,0.0089436942,0.0277220699274688,0.0,0.0059434332999999,0.0089436942,0.0089436942
extension_AgN_poly_mp-1424734,mp-1424734,AgN,extension,,True,True,1.9196186741666672,1.9196186741666672,0.0038225001,0.0107289213539912,0.0,0.003720858,0.0038225001,0.0038225001
extension_AgN_poly_mp-1428312,mp-1428312,AgN,extension,,True,True,1.6518583891666676,1.6518583891666676,0.00197819645,0.0082828641711677,0.0,0.0013506772,0.00197819645,0.00202249955
extension_AgPb3_mp-1183256,mp-1183256,AgPb3,extension,metallic,True,True,0.0850927583333387,0.0850927583333387,0.0,0.0,0.0,0.0,0.0,0.0
extension_AgPd_mp-1183222,mp-1183222,AgPd,extension,metallic,True,True,0.006955855000001,-0.0656381675000012,0.0105627533,0.0292038853714506,0.0,0.0,0.0105627533,0.0121332114
extension_Ag_mp-124,mp-124,Ag,extension,,True,False,0.0021267149999992,0.0021267149999992,0.0,0.0,0.0,0.0,0.0,0.0
extension_Al12Mo_mp-550,mp-550,Al12Mo,extension,metallic,True,False,0.0141426919230767,-0.1132426415384617,0.0,0.0,0.0,0.0,0.0,0.0
extension_Al2W_mp-12524,mp-12524,Al2W,extension,metallic,True,False,0.0931175611111143,-0.0582159708888872,0.0,0.0,0.0,0.0,0.0,0.0
extension_Al3Ag_mp-1183130,mp-1183130,Al3Ag,extension,metallic,True,True,0.0712581868749993,0.0471000101249998,0.0,0.0,0.0,0.0,0.0,0.0
extension_Al3As_mp-1183129,mp-1183129,Al3As,extension,,True,True,0.3636485250000003,0.0501271368750018,2.703344999999999e-05,0.0001102191462469,0.0,0.0,2.703344999999999e-05,2.703344999999999e-05
extension_AlAg2_mp-985805,mp-985805,AlAg2,extension,metallic,True,True,0.0076561579999996,-0.0567656466666666,0.0,0.0,0.0,0.0,0.0,0.0
extension_AlAg_mp-1228901,mp-1228901,AlAg,extension,metallic,True,True,0.018330401,-0.0299859525000005,0.0,0.0,0.0,0.0,0.0,0.0
extension_AlH3_mp-1106356,mp-1106356,AlH3,extension,covalent,False,False,0.0100144587500006,-0.0636176240624992,0.0,0.0,-0.2515212999999999,0.0,0.0,0.0
extension_Al_mp-134,mp-134,Al,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_As3W2_mp-11696,mp-11696,As3W2,extension,,True,False,0.0,-0.0927698695000003,2.0024e-06,3.64775749626553e-06,0.0,2.0024e-06,2.0024e-06,2.0024e-06
extension_As4S3_mp-27543,mp-27543,As4S3,extension,covalent,False,False,0.0063556478571413,-0.1304276883482142,0.00585430345,0.0137160944894803,-0.2320899999999999,0.00448059975,0.00585430345,0.00585430345
extension_As4S3_mp-557321,mp-557321,As4S3,extension,covalent,False,False,0.0068404364285701,-0.1299428997767851,0.00428030305,0.0101043484573074,-0.2634700000000001,0.0031578942,0.00428030305,0.00428030305
