compound_id,mp_id,formula,family,bond_type,is_metal,theoretical,energy_above_hull_eV_per_atom,formation_energy_per_atom,icobi_antibond_w_raw,icobi_antibond_w_normalized,icobi_antibond_e_ref,icobi_antibond_w_raw_dE0.5,icobi_antibond_w_raw_dE1.0,icobi_antibond_w_raw_dE2.0
extension_KN3_mp-827,mp-827,KN3,extension,,False,False,0.0,-0.2211123337500016,0.0,0.0,-0.278652,0.0,0.0,0.0
extension_KN3_theo_mp-636056,mp-636056,KN3,extension,,True,True,1.0369771337499998,0.8158647999999982,0.0008420092,0.0107139483394833,0.0,0.0008420092,0.0008420092,0.0008420092
extension_KP15_mp-1211471,mp-1211471,KP15,extension,,False,True,0.0,-0.1233385955245527,0.0,0.0,-0.2315300000000002,0.0,0.0,0.0
extension_KP_exp_mp-1058315,mp-1058315,KP,extension,,True,False,1.008041285,0.4714537278869057,0.0021061035,0.0441531132075471,0.0,0.0021061035,0.0021061035,0.0021061035
extension_KP_theo_mp-1057787,mp-1057787,KP,extension,,True,True,1.0092306499999992,0.472643092886905,0.00106003725,0.0218024938296997,0.0,0.00106003725,0.00106003725,0.00106003725
extension_Li2O_exp_mp-1960,mp-1960,Li2O,extension,ionic,False,False,0.0,-2.0615979138888885,0.0,0.0,-0.37788,0.0,0.0,0.0
extension_Li2O_theo_mp-755894,mp-755894,Li2O,extension,ionic,False,True,0.0843597108333336,-1.9772382030555544,0.0,0.0,-0.2819100000000003,0.0,0.0,0.0
extension_Li2S_exp_mp-1125,mp-1125,Li2S,extension,,False,False,0.0615092883333332,-1.4419439997222228,0.0,0.0,-0.3496299999999999,0.0,0.0,0.0
extension_Li2S_theo_mp-557142,mp-557142,Li2S,extension,,False,True,0.1749633300000002,-1.3284899580555554,0.0,0.0,-0.2234800000000001,0.0,0.0,0.0
extension_Li3Ca_mp-976075,mp-976075,Li3Ca,extension,metallic,True,True,0.0600475589583333,0.045540925,0.0,0.0,0.0,0.0,0.0,0.0
extension_Li3N_exp_mp-2341,mp-2341,Li3N,extension,,False,False,0.00392716125,-0.4785742609375001,0.0,0.0,-0.3541099999999999,0.0,0.0,0.0
extension_LiCl_exp_mp-22905,mp-22905,LiCl,extension,ionic,False,False,0.0243146387499999,-2.1164624016666664,0.0,0.0,-0.3133699999999999,0.0,0.0,0.0
extension_LiCl_theo_mp-1185319,mp-1185319,LiCl,extension,ionic,False,True,0.0038527562499997,-2.1369242841666667,0.0,0.0,-0.22485,0.0,0.0,0.0
extension_LiF_exp_mp-1138,mp-1138,LiF,extension,ionic,False,False,0.0,-3.164395454166666,0.0,0.0,-0.449019,0.0,0.0,0.0
extension_LiF_theo_mp-1009009,mp-1009009,LiF,extension,ionic,False,True,0.2875420599999998,-2.876853394166666,0.0,0.0,-0.457927,0.0,0.0,0.0
extension_LiN3_mp-2659,mp-2659,LiN3,extension,,False,False,0.0,-0.2058215257291671,0.0,0.0,-0.3721099999999999,0.0,0.0,0.0
extension_LiP5_exp_mp-2412,mp-2412,LiP5,extension,,False,False,0.0076949386904754,-0.2390524727579356,0.0,0.0,-0.2680100000000003,0.0,0.0,0.0
extension_LiP5_mp-2412,mp-2412,LiP5,extension,,False,False,0.0076949386904754,-0.2390524727579356,0.0,0.0,-0.2680100000000003,0.0,0.0,0.0
extension_LiP5_mp-32760,mp-32760,LiP5,extension,,False,True,0.0963066060119057,-0.1504408054365065,0.0,0.0,-0.2739200000000004,0.0,0.0,0.0
extension_LiP5_theo_mp-32760,mp-32760,LiP5,extension,,False,True,0.0963066060119057,-0.1504408054365065,0.0,0.0,-0.2739200000000004,0.0,0.0,0.0
extension_LiRh3_mp-1001787,mp-1001787,LiRh3,extension,metallic,True,False,0.0,-0.146932781666667,0.0008663373999999,0.0192348445825932,0.0,0.0008663373999999,0.0008663373999999,0.0008663373999999
extension_LiS4_mp-1143546,mp-1143546,LiS4,extension,,False,True,0.212306888031251,-0.2454370955833326,0.0,0.0,-0.3933900000000001,0.0,0.0,0.0
extension_Li_mp-1018134,mp-1018134,Li,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Mg15Ni_mp-1023622,mp-1023622,Mg15Ni,extension,metallic,True,True,0.0760831498958336,0.0473893378125001,0.00147834535,2.111921928571429,0.0,0.00102501975,0.00147834535,0.00195719355
extension_Mg2Ge_mp-250,mp-250,Mg2Ge,extension,metallic,True,False,0.4831721600000005,0.1392754333333326,0.0006748523,0.0306333318202451,0.0,0.0005702094,0.0006748523,0.00067785595
extension_Mg3Al_mp-978271,mp-978271,Mg3Al,extension,metallic,True,True,0.0275074255208336,0.0218695112500002,0.00139525885,0.0680614073170731,0.0,0.0007864718,0.00139525885,0.0020050109
extension_Mg3Ru2_mp-625,mp-625,Mg3Ru2,extension,metallic,True,False,0.0,-0.1251691264999991,0.00268663025,0.0936108101045296,0.0,0.00170764495,0.00268663025,0.0028217942
extension_Mg3Zr_mp-1094466,mp-1094466,Mg3Zr,extension,metallic,True,True,0.0647688737499998,0.0647688737499998,0.00034118705,0.0141395379196021,0.0,0.00034118705,0.00034118705,0.00034118705
extension_Mg5Sc_mp-1185837,mp-1185837,Mg5Sc,extension,metallic,True,True,0.0599288583333335,0.0489273033333338,8.41086e-05,0.0067720289855072,0.0,2.352995e-05,8.41086e-05,0.0002352978
extension_Mg5Te_mp-1185828,mp-1185828,Mg5Te,extension,,True,True,0.2243247558333343,-0.1328651786111108,0.0023569514,0.5405851834862385,0.0,0.0014427991999999,0.0023569514,0.0032886097
extension_MgAl2_mp-1102064,mp-1102064,MgAl2,extension,metallic,True,False,0.0416055058333331,0.0297132024999999,0.0,0.0,0.0,0.0,0.0,0.0
extension_MgCd_mp-11307,mp-11307,MgCd,extension,metallic,True,False,0.0,-0.0946318283333322,2.57809e-05,0.0006490659617321,0.0,2.57809e-05,2.57809e-05,2.57809e-05
extension_MgCl2_exp_mp-23210,mp-23210,MgCl2,extension,ionic,False,False,0.0,-2.255453941666667,1.32659e-05,0.0009111195054945,-0.2558749999999999,1.32659e-05,1.32659e-05,1.32659e-05
extension_MgCl2_theo_mp-569626,mp-569626,MgCl2,extension,ionic,False,True,0.1991308233333337,-2.0563231183333333,1.7523e-06,0.0001199383983572,-0.243238,1.7523e-06,1.7523e-06,1.7523e-06
extension_MgF2_exp_mp-1072956,mp-1072956,MgF2,extension,ionic,False,False,0.0024727899999996,-3.814811965,0.0,0.0,-0.3496699999999999,0.0,0.0,0.0
extension_MgF2_theo_mp-1062842,mp-1062842,MgF2,extension,ionic,False,True,0.2636488999999997,-3.553635855,0.0,0.0,-0.236819,0.0,0.0,0.0
extension_MgIn2_mp-1077016,mp-1077016,MgIn2,extension,metallic,True,False,0.1897874227777776,0.1391122588888901,1.4016949999999996e-05,0.000200988672211,0.0,0.0,1.4016949999999996e-05,4.655594999999999e-05
extension_MgO_exp_mp-549706,mp-549706,MgO,extension,ionic,False,False,0.1180419924999993,-2.9202671775000004,0.0,0.0,-0.31974,0.0,0.0,0.0
extension_MgO_theo_mp-1009127,mp-1009127,MgO,extension,ionic,False,True,0.7484379050000003,-2.2898712649999995,0.0,0.0,-0.3562899999999995,0.0,0.0,0.0
extension_MgPb2_mp-2016042,mp-2016042,MgPb2,extension,metallic,True,True,0.0341904800000065,-0.0498013516666683,0.00064680795,0.0086471651069518,0.0,0.00064680795,0.00064680795,0.00064680795
extension_MgS_exp_mp-1315,mp-1315,MgS,extension,,False,False,0.0,-1.661984376249999,0.0,0.0,-0.2011700000000003,0.0,0.0,0.0
extension_MgS_theo_mp-13032,mp-13032,MgS,extension,,False,True,0.0343442349999998,-1.6276401412499992,0.0,0.0,-0.3165899999999999,0.0,0.0,0.0
extension_MgTi_mp-1094346,mp-1094346,MgTi,extension,metallic,True,True,0.1257091633333322,0.1257091633333331,0.0,0.0,0.0,0.0,0.0,0.0
extension_MgTl3_mp-978262,mp-978262,MgTl3,extension,metallic,True,True,0.0513578208333296,0.0428634837499952,0.0,0.0,0.0,0.0,0.0,0.0
extension_Mg_mp-153,mp-153,Mg,extension,,True,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
extension_Mn2O7_mp-28338,mp-28338,Mn2O7,extension,,False,False,0.3346113968981488,-0.8804072191235627,0.0,0.0,-0.34742,0.0,0.0,0.0
extension_Mn4B_mp-1221769,mp-1221769,Mn4B,extension,,True,True,0.1030640468275869,-0.1082091105689642,4.530515e-05,0.0007430728226996,0.0,4.530515e-05,4.530515e-05,4.530515e-05
extension_Mn4Ga_mp-1221812,mp-1221812,Mn4Ga,extension,metallic,True,True,0.1642719892413762,0.0552155003448262,0.00012315255,0.0017338103618189,0.0,0.00012315255,0.00012315255,0.00012315255
extension_MnO2_mp-510408,mp-510408,MnO2,extension,,True,False,0.0464430447222223,-1.7760848793103463,0.0011974973499999,0.060266600402617,0.0,0.00060174795,0.0011974973499999,0.0015511915
extension_Mn_mp-35,mp-35,Mn,extension,,True,False,0.0,0.0,0.0002643331,0.0047346068421995,0.0,0.0002643331,0.0002643331,0.0002643331
extension_Mo2C_mp-1221498,mp-1221498,Mo2C,extension,,True,True,0.0627639299999991,-0.0762856866666676,1.27654e-05,0.0002261764705882,0.0,1.27654e-05,1.27654e-05,1.27654e-05
extension_MoPd2_mp-1206704,mp-1206704,MoPd2,extension,metallic,True,True,0.0,-0.0780441333333357,2.503e-06,3.6349114144641297e-05,0.0,2.503e-06,2.503e-06,2.503e-06
extension_MoRu_mp-1221386,mp-1221386,MoRu,extension,metallic,True,True,0.0999591491666649,0.0654167566666608,3.5042e-05,0.0004343870088012,0.0,3.5042e-05,3.5042e-05,3.5042e-05
extension_Mo_mp-129,mp-129,Mo,extension,,True,False,0.0,0.0,4.305365e-05,0.0004773661159773,0.0,4.305365e-05,4.305365e-05,4.305365e-05
extension_N2O_mp-1180473,mp-1180473,N2O,extension,covalent,False,False,0.2568286241666655,-0.0860143283333343,0.0,0.0,-0.266702,0.0,0.0,0.0
extension_N2_mp-1059834,mp-1059834,N2,extension,,True,True,1.100957405,1.100957405,2.7533300000000003e-05,0.0010227823179791,0.0,2.6532000000000003e-05,2.7533300000000003e-05,2.7533300000000003e-05
extension_NO_mp-1180334,mp-1180334,NO,extension,,True,True,0.6216735074999997,0.1074090787499999,0.0001016284999999,0.0039042835190165,0.0,0.0001016284999999,0.0001016284999999,0.0001016284999999
extension_Na2Cl_theo_mp-1077015,mp-1077015,Na2Cl,extension,,True,True,0.2391079012068968,-1.1609046559195402,5.206644999999999e-05,0.0028513937568455,0.0,5.206644999999999e-05,5.206644999999999e-05,5.206644999999999e-05
extension_Na2O_exp_mp-2352,mp-2352,Na2O,extension,ionic,False,False,0.0,-1.4257386859195398,0.0,0.0,-0.2418749999999999,0.0,0.0,0.0
extension_Na2O_theo_mp-1975297,mp-1975297,Na2O,extension,ionic,False,True,0.0981246116666674,-1.3276140742528726,0.0,0.0,-0.22175,0.0,0.0,0.0
extension_Na3Hg_mp-1186050,mp-1186050,Na3Hg,extension,metallic,True,True,0.0212153714583358,-0.1304229293750012,0.0,0.0,0.0,0.0,0.0,0.0
extension_Na3In_mp-864758,mp-864758,Na3In,extension,metallic,True,True,0.0403653525000002,-0.0915088524999987,0.0,0.0,0.0,0.0,0.0,0.0
extension_Na3Mg_mp-982637,mp-982637,Na3Mg,extension,metallic,True,True,0.0997337498958574,0.0997337498958574,0.00140297,0.0597771623348956,0.0,0.0013909556,0.00140297,0.0018049748
extension_Na3Si34_mp-1221235,mp-1221235,Na3Si34,extension,metallic,True,True,0.0517897437499996,0.0405419705405396,0.00041577245,0.005153352131879,0.0,0.00035619305,0.00041577245,0.00041577245
extension_NaN3_exp_mp-22003,mp-22003,NaN3,extension,,False,False,0.0017140024999999,-0.1652483190625,0.0,0.0,-0.229151,0.0,0.0,0.0
extension_NaN3_mp-1066400,mp-1066400,NaN3,extension,,False,False,0.0029249474999994,-0.1640373740625005,0.0,0.0,-0.272602,0.0,0.0,0.0
extension_NaN3_mp-22003,mp-22003,NaN3,extension,,False,False,0.0017140024999999,-0.1652483190625,0.0,0.0,-0.229151,0.0,0.0,0.0
extension_NaN3_mp-634410,mp-634410,NaN3,extension,,False,True,0.2695652075000003,0.1026028859375003,0.0,0.0,-0.2659349999999999,0.0,0.0,0.0
extension_NaN3_theo_mp-1065265,mp-1065265,NaN3,extension,,False,True,1.0162235174999994,0.8492611959374994,0.00080383435,0.0215216693440428,0.137382,0.00080383435,0.00080383435,0.00080383435
extension_NaP15_mp-1194653,mp-1194653,NaP15,extension,,False,False,0.0,-0.096047332790178,0.0,0.0,-0.2904,0.0,0.0,0.0
extension_NaP5_mp-31086,mp-31086,NaP5,extension,,False,False,0.0099604150000001,-0.2311929974801584,0.0,0.0,-0.2358799999999998,0.0,0.0,0.0
extension_NaS_exp_mp-409,mp-409,NaS,extension,,False,False,0.0022865549999995,-1.0019840564062494,0.0,0.0,-0.2431799999999997,0.0,0.0,0.0
extension_NaS_theo_mp-1180106,mp-1180106,NaS,extension,,False,True,1.0060650862499996,0.0017944748437495,0.0,0.0,-0.00218,0.0,0.0,0.0
extension_Nb3Ni_mp-999394,mp-999394,Nb3Ni,extension,metallic,True,True,0.2131534637500003,0.1014711649999995,1.15138e-05,0.0001642716507347,0.0,1.15138e-05,1.15138e-05,1.15138e-05
extension_Nb4Rh_mp-1220441,mp-1220441,Nb4Rh,extension,metallic,True,True,0.0801166279999989,-0.1236687819999986,0.0,0.0,0.0,0.0,0.0,0.0
extension_NbCd3_mp-11309,mp-11309,NbCd3,extension,metallic,True,False,0.1448710650000002,0.1448710650000002,0.0,0.0,0.0,0.0,0.0,0.0
extension_NbO_anchor_mp-2692,mp-2692,NbO,extension,,True,False,0.7887604083333315,-1.4989005225000014,8.08507e-05,0.0023021269931662,0.0,8.08507e-05,8.08507e-05,8.08507e-05
extension_NbO_poly_mp-634965,mp-634965,NbO,extension,,True,True,0.8240059083333318,-1.4636550225000011,0.0,0.0,0.0,0.0,0.0,0.0
extension_NbP_anchor_mp-9830,mp-9830,NbP,extension,,True,False,0.6020631175000002,-0.3866001523214279,0.0,0.0,0.0,0.0,0.0,0.0
extension_NbP_poly_mp-1220317,mp-1220317,NbP,extension,,True,True,0.6208620024999991,-0.367801267321429,2.40288e-05,0.0003952755387399,0.0,2.40288e-05,2.40288e-05,2.40288e-05
extension_NbZn16_mp-640041,mp-640041,NbZn16,extension,metallic,True,False,0.0,-0.0462786888235309,0.0,0.0,0.0,0.0,0.0,0.0
extension_Nb_mp-75,mp-75,Nb,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Ni3Mo_mp-11506,mp-11506,Ni3Mo,extension,metallic,True,False,0.0,-0.0524486662499992,0.00064255155,0.0141406591109154,0.0,0.00064255155,0.00064255155,0.00064255155
extension_NiSb3_mp-1106023,mp-1106023,NiSb3,extension,metallic,True,False,0.0156113550000007,-0.1256994862499993,0.0021239132,0.0297967620650954,0.0,0.0019299078,0.0021239132,0.0021239132
extension_Ni_mp-23,mp-23,Ni,extension,,True,False,0.0,0.0,0.0049173865,0.2037028376139187,0.0,0.00175968035,0.0049173865,0.0049173865
extension_O2_mp-1524462,mp-1524462,O2,extension,,False,False,0.0,0.0,0.00431239925,0.2185706664977192,-0.3070639999999999,0.00244981085,0.00431239925,0.0062593254999999
extension_OsC_anchor_mp-7142,mp-7142,OsC,extension,,True,False,0.91608526125,0.91608526125,0.00027860265,0.0067671277629341,0.0,0.00027860265,0.00027860265,0.00027860265
extension_OsC_poly_mp-1009537,mp-1009537,OsC,extension,,True,True,1.4795162512500006,1.4795162512500006,0.0,0.0,0.0,0.0,0.0,0.0
extension_OsC_poly_mp-1009539,mp-1009539,OsC,extension,,True,True,1.3918186662499998,1.3918186662499998,0.0002377965999999,0.0058055810546874,0.0,0.0002377965999999,0.0002377965999999,0.0002377965999999
extension_OsC_poly_mp-999308,mp-999308,OsC,extension,,True,True,0.9277737837499984,0.9277737837499984,0.00100151565,0.0225566587837837,0.0,0.00096947235,0.00100151565,0.00100151565
extension_Os_mp-49,mp-49,Os,extension,,True,False,0.0,0.0,0.0010290308,0.013504341207349,0.0,0.00071563345,0.0010290308,0.0010290308
extension_P4Se5_mp-2447,mp-2447,P4Se5,extension,covalent,False,False,0.009741896444444,-0.0726989163574734,0.0,0.0,-0.2789299999999999,0.0,0.0,0.0
extension_PNO_mp-675742,mp-675742,PNO,extension,covalent,False,True,1.4997472041111104,0.0787531845634919,0.0,0.0,-0.1627999999999998,0.0,0.0,0.0
extension_PW3_mp-1209828,mp-1209828,PW3,extension,,True,True,0.0579996031249976,-0.1241299288690527,0.0,0.0,0.0,0.0,0.0,0.0
extension_P_mp-568348,mp-568348,P,extension,covalent,False,False,0.0,0.0,0.0,0.0,-0.2449400000000001,0.0,0.0,0.0
extension_Pb2Au_mp-22795,mp-22795,Pb2Au,extension,metallic,True,False,0.0,-0.0892133133333364,0.0,0.0,0.0,0.0,0.0,0.0
extension_PbAu3_mp-982246,mp-982246,PbAu3,extension,metallic,True,True,0.081645635000001,0.0289006534375033,0.0001136382999999,0.0021980328820116,0.0,0.0001136382999999,0.0001136382999999,0.0001136382999999
extension_PbN6_mp-620058,mp-620058,PbN6,extension,covalent,False,False,0.1096255538095221,0.1096255538095187,0.0,0.0,-0.3231300000000001,0.0,0.0,0.0
extension_PbN6_mp-667338,mp-667338,PbN6,extension,covalent,False,False,0.1093108311904735,0.1093108311904713,0.0,0.0,-0.2715800000000001,0.0,0.0,0.0
extension_Pb_mp-20483,mp-20483,Pb,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Pd_mp-2,mp-2,Pd,extension,,True,False,0.0,0.0,0.0042931601,0.0876691872575046,0.0,0.00365082935,0.0042931601,0.0042931601
extension_Pt_mp-126,mp-126,Pt,extension,,True,False,0.0,0.0,0.00548460555,0.0818842273813078,0.0,0.00444631,0.00548460555,0.00548460555
extension_Rb2O_exp_mp-1394,mp-1394,Rb2O,extension,ionic,False,False,0.0031695866666665,-1.1299987866666663,0.0,0.0,-0.2834099999999999,0.0,0.0,0.0
extension_Rb2O_theo_mp-2023482,mp-2023482,Rb2O,extension,ionic,False,True,0.0478534288888869,-1.0192492748611115,0.0,0.0,-0.283984,0.0,0.0,0.0
extension_Rb3In_mp-974948,mp-974948,Rb3In,extension,metallic,True,True,0.1663419189204544,0.1090734077083337,0.0,0.0,0.0,0.0,0.0,0.0
extension_Rb3Li_mp-974938,mp-974938,Rb3Li,extension,metallic,True,True,0.1451489935416667,0.1451489935416667,0.0,0.0,0.0,0.0,0.0,0.0
extension_Rb3P11_mp-1173444,mp-1173444,Rb3P11,extension,,True,True,0.2738384557142836,-0.0435105366836729,0.00015469185,0.002670323666494,0.0,0.00015469185,0.00015469185,0.00015469185
extension_Rb3P_mp-974822,mp-974822,Rb3P,extension,,False,True,0.1185726052083335,-0.0611259942857138,0.0,0.0,-0.2255100000000001,0.0,0.0,0.0
extension_RbCl_exp_mp-23299,mp-23299,RbCl,extension,ionic,False,False,0.0297740400000012,-2.2150984737499986,0.0,0.0,-0.2907309999999999,0.0,0.0,0.0
extension_RbF_exp_mp-2064,mp-2064,RbF,extension,ionic,False,False,0.051583325000001,-2.8214060062499984,3.879860000000002e-05,0.0036158993476234,-0.21554,0.0,3.879860000000002e-05,4.055070000000002e-05
extension_RbF_theo_mp-11718,mp-11718,RbF,extension,ionic,False,True,0.0,-2.8729893312499994,0.0,0.0,-0.2555999999999998,0.0,0.0,0.0
extension_RbN3_exp_mp-581833,mp-581833,RbN3,extension,,False,False,0.0193360262500004,-0.3916182831250001,0.0,0.0,-0.2845884999999999,0.0,0.0,0.0
extension_RbN3_theo_mp-1219567,mp-1219567,RbN3,extension,,False,True,0.79660387875,0.3856495693749995,0.0,0.0,-0.3041859999999999,0.0,0.0,0.0
extension_RbP15_mp-1209298,mp-1209298,RbP15,extension,,False,True,0.0,-0.1010248766964272,0.0,0.0,-0.2208199999999998,0.0,0.0,0.0
extension_RbP_exp_mp-1179688,mp-1179688,RbP,extension,,True,False,0.9878872979166672,0.6284900989285722,0.0025583985,0.0466690715067493,0.0,0.0025583985,0.0025583985,0.0025583985
extension_RbP_theo_mp-1058499,mp-1058499,RbP,extension,,True,True,0.9881531929166671,0.6287559939285723,0.00181921575,0.0323934428418803,0.0,0.00181921575,0.00181921575,0.00181921575
extension_RbS_exp_mp-558071,mp-558071,RbS,extension,,False,False,0.0018650299999998,-1.1575999733333306,9.861895000000004e-05,0.0018838385864374,-0.2936539999999999,2.3528200000000047e-05,9.861895000000004e-05,9.861895000000004e-05
extension_RbS_theo_mp-1179684,mp-1179684,RbS,extension,,False,True,0.9974513208333312,-0.1620136824999991,0.00112813465,0.0092040030186832,0.0093800000000001,0.00112813465,0.00112813465,0.00112813465
extension_Rb_mp-70,mp-70,Rb,extension,,True,False,0.0092124725,0.0092124725,0.0014578254,0.0377088825659596,0.0,0.0014578254,0.0014578254,0.0014578254
extension_Re2Si_mp-669547,mp-669547,Re2Si,extension,metallic,True,False,0.3323728517857134,0.1351910124999994,4.355275e-05,0.0006226268763402,0.0,4.355275e-05,4.355275e-05,4.355275e-05
extension_Re3N5_mp-1080194,mp-1080194,Re3N5,extension,,True,True,0.1538086874999997,0.1093222767187533,1.17641e-05,0.0001476047678795,0.0,1.17641e-05,1.17641e-05,1.17641e-05
extension_Re3Pd_mp-862586,mp-862586,Re3Pd,extension,metallic,True,True,0.0,-0.0574469531249945,8.735895e-05,0.0010674358504398,0.0,8.735895e-05,8.735895e-05,8.735895e-05
extension_Re5Si3_mp-1105959,mp-1105959,Re5Si3,extension,metallic,True,False,0.1583016488839259,-0.0635279203125023,0.000122653,0.00181842846553,0.0,0.000122653,0.000122653,0.000122653
extension_ReC_anchor_mp-1079494,mp-1079494,ReC,extension,,True,False,0.636191904375,0.5961835281250032,0.0001061321,0.0021686166734777,0.0,0.0001061321,0.0001061321,0.0001061321
extension_ReC_poly_mp-1009731,mp-1009731,ReC,extension,,True,True,1.1149929443750004,1.0749845681250036,1.20144e-05,0.0002691397849462,0.0,1.20144e-05,1.20144e-05,1.20144e-05
extension_Re_mp-8,mp-8,Re,extension,,True,False,0.0035870224999996,0.0035870224999996,0.0002593279999999,0.0030000925497454,0.0,0.0002593279999999,0.0002593279999999,0.0002593279999999
extension_Rh_mp-74,mp-74,Rh,extension,,True,False,0.0,0.0,0.0053026288,0.0923963896149155,0.0,0.0037859244,0.0053026288,0.0055767073
extension_RuC_anchor_mp-10030,mp-10030,RuC,extension,,True,False,0.6494276712500024,0.6494276712500024,0.00030989065,0.0078294757453259,0.0,0.00030989065,0.00030989065,0.00030989065
extension_RuC_poly_mp-1009787,mp-1009787,RuC,extension,,True,True,0.9096720512499984,0.9096720512499984,0.0002703317,0.0067146472925981,0.0,0.0002703317,0.0002703317,0.0002703317
extension_RuRh3_mp-974335,mp-974335,RuRh3,extension,metallic,True,True,0.0347198320833364,0.0343501037500004,0.0018325486,0.0325554912062533,0.0,0.00167384915,0.0018325486,0.0018325486
extension_Ru_mp-33,mp-33,Ru,extension,,True,False,0.0,0.0,0.0015261635,0.0211321448352257,0.0,0.00140399935,0.0015261635,0.0015261635
extension_SN_anchor_mp-236,mp-236,SN,extension,covalent,False,False,0.5086555859375004,0.5086555859375004,0.0,0.0,-0.223088,0.0,0.0,0.0
extension_SN_poly_mp-1078816,mp-1078816,SN,extension,,True,True,0.8090262296875004,0.8090262296875004,2.57809e-05,0.0005859295454545,0.0,2.57809e-05,2.57809e-05,2.57809e-05
extension_SN_poly_mp-1173453,mp-1173453,SN,extension,,True,True,0.7225484081597227,0.7225484081597229,0.0,0.0,0.0,0.0,0.0,0.0
extension_SN_poly_mp-684642,mp-684642,SN,extension,,True,True,0.5498053901041668,0.5498053901041671,0.00021301825,0.0037964400285154,0.0,0.00021301825,0.00021301825,0.00021301825
extension_S_mp-77,mp-77,S,extension,covalent,False,False,0.0,0.0,0.0,0.0,-0.2814000000000001,0.0,0.0,0.0
extension_Sb2S5_mp-1359089,mp-1359089,Sb2S5,extension,,True,True,0.0801219044642849,-0.1250516849553581,0.0009216646499999,0.009724252479426,0.0,0.0009216646499999,0.0009216646499999,0.0009216646499999
extension_Sb_mp-104,mp-104,Sb,extension,,True,False,0.0,0.0,0.0004690963499999,0.0062991318651806,0.0,0.0003163975,0.0004690963499999,0.0004690963499999
extension_ScOs3_mp-981384,mp-981384,ScOs3,extension,metallic,True,True,0.384095409375,0.0990333162500007,0.00066809475,0.0105778142811906,0.0,0.00066809475,0.00066809475,0.00066809475
extension_Sc_mp-67,mp-67,Sc,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Se_mp-14,mp-14,Se,extension,covalent,False,False,0.0010810776041676,0.001081077604167,0.0,0.0,-0.2732699999999997,0.0,0.0,0.0
extension_Si3H_mp-995193,mp-995193,Si3H,extension,covalent,False,True,0.0314724854687495,0.0289045415625004,0.0,0.0,-0.21598,0.0,0.0,0.0
extension_Si3Pt_mp-972763,mp-972763,Si3Pt,extension,metallic,True,True,0.2618652343750014,-0.0866415774999964,0.0,0.0,0.0,0.0,0.0,0.0
extension_Si3W5_mp-31219,mp-31219,Si3W5,extension,metallic,True,False,0.0250654600000004,-0.1436224025000001,4.2551e-06,4.883622173763342e-05,0.0,4.2551e-06,4.2551e-06,4.2551e-06
extension_SiH2_mp-1192532,mp-1192532,SiH2,extension,covalent,False,False,0.0443419594999996,0.0374941090833327,0.0,0.0,-0.25017,0.0,0.0,0.0
extension_SiO2_anchor_mp-9258,mp-9258,SiO2,extension,covalent,False,False,0.5770440263888901,-2.6957873175,0.0,0.0,-0.2815899999999995,0.0,0.0,0.0
extension_SiO2_poly_mp-10064,mp-10064,SiO2,extension,covalent,False,True,1.27794353388889,-1.9948878100000005,0.0,0.0,-0.2692600000000009,0.0,0.0,0.0
extension_SiO2_poly_mp-556044,mp-556044,SiO2,extension,,True,True,1.4573660394444454,-1.8154653044444444,0.0,0.0,0.0,0.0,0.0,0.0
extension_SiO2_poly_mp-638049,mp-638049,SiO2,extension,,True,True,1.7447606447222237,-1.5280706991666666,0.0,0.0,0.0,0.0,0.0,0.0
extension_SiTc3_mp-972784,mp-972784,SiTc3,extension,metallic,True,True,0.1528513418749995,-0.1073577218749974,0.0001424288,0.0019556336674447,0.0,0.0001424288,0.0001424288,0.0001424288
extension_SiTe2_mp-2755,mp-2755,SiTe2,extension,,True,False,0.0482593716666635,0.0482593716666646,0.00116944655,0.0130054109208185,0.0,0.00116944655,0.00116944655,0.00116944655
extension_Sn3S_mp-1187038,mp-1187038,Sn3S,extension,,True,True,0.3167847331250009,0.0807441755468758,1.0012e-06,1.5227376425855511e-05,0.0,1.0012e-06,1.0012e-06,1.0012e-06
extension_Sn3Se_mp-1187055,mp-1187055,Sn3Se,extension,,True,True,0.2596551493749999,0.0328819952343764,0.00017447265,0.0026604551692589,0.0,0.00017447265,0.00017447265,0.00017447265
extension_SnP_mp-475,mp-475,SnP,extension,,True,False,0.0407851024999992,0.0362221410119047,0.00039448415,0.005849409104389,0.0,0.00039448415,0.00039448415,0.00039448415
extension_SnPb3_mp-1187118,mp-1187118,SnPb3,extension,metallic,True,True,0.0892519800000002,0.0892519800000002,0.0,0.0,0.0,0.0,0.0,0.0
extension_Sn_mp-623511,mp-623511,Sn,extension,,True,False,0.0614070049999995,0.0614070049999995,4.33019e-05,0.0005786703193906,0.0,4.33019e-05,4.33019e-05,4.33019e-05
extension_Snalpha_mp-117,mp-117,Sn,extension,,True,False,0.0,0.0,3.40408e-05,0.0003680484376689,0.0,3.40408e-05,3.40408e-05,3.40408e-05
